article_id,colour_group_code,colour_group_name,department_name,department_no,detail_desc,garment_group_name,garment_group_no,graphical_appearance_name,graphical_appearance_no,index_code,index_group_name,index_group_no,index_name,perceived_colour_master_id,perceived_colour_master_name,perceived_colour_value_id,perceived_colour_value_name,prod_name,product_code,product_group_name,product_type_name,product_type_no,section_name,section_no
580768001,9,Black,Knitwear Basic,1646,"Cardigan in a soft, loose knit containing some mohair with dropped shoulders, long sleeves and no buttons.",Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Lux throw-on,580768,Garment Upper body,Cardigan,245,Womens Everyday Basics,16
581105002,12,Light Beige,Sneakers,3828,Fabric trainers with lacing at the front and soft heels that can be folded down so they can be worn as slip-ons. Fabric linings and insoles and rubber soles.,Shoes,1020,Solid,1010016,C,Ladieswear,1,Ladies Accessories,11,Beige,1,Dusty Light,Emily sneaker,581105,Shoes,Other shoe,89,Womens Shoes,64
581228003,51,Light Pink,Flats,3527,"Sandals with wide, crossover straps, square toes and low heels. Satin linings, imitation leather insoles and rubber soles. Heel 1.5 cm.",Shoes,1020,Solid,1010016,C,Ladieswear,1,Ladies Accessories,4,Pink,1,Dusty Light,Dido crossband,581228,Shoes,Slippers,93,Womens Shoes,64
581543002,73,Dark Blue,Knitwear,1610,"Jumper in a soft, loose knit with low dropped shoulders, long, wide sleeves and ribbing around the neckline, cuffs and hem.",Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,2,Blue,4,Dark,Speed Shelby sweater,581543,Garment Upper body,Sweater,252,Womens Casual,6
581877002,31,Light Orange,Scarves,3409,Scarf in woven fabric with a brushed finish and fringes on the short sides. Size 40x211 cm.,Accessories,1019,Check,1010004,C,Ladieswear,1,Ladies Accessories,3,Orange,1,Dusty Light,Willow Scarf,581877,Accessories,Scarf,80,Womens Big accessories,65
582073002,9,Black,Blouse,1515,"Wide, double-layered blouse in a plumeti weave with a stand-up collar and covered buttons down the back. Long flounced sleeves with elasticated cuffs, and a gently rounded hem.",Blouses,1010,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Widow,582073,Garment Upper body,Blouse,258,Womens Tailoring,11
582423001,19,Greenish Khaki,Sneakers small girl inactive from s2,4317,"Mesh trainers with imitation leather details, a lightly padded edge and tongue, lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles.",Shoes,1020,Solid,1010016,J,Baby/Children,4,"Children Accessories, Swimwear",20,Khaki green,2,Medium Dusty,Freja low sneaker SG,582423,Shoes,Sneakers,94,Kids & Baby Shoes,42
582701001,73,Dark Blue,Underwear Woven,7987,"Boxer shorts in a cotton weave with an elasticated waist, long legs and button fly.","Under-, Nightwear",1017,All over pattern,1010001,F,Menswear,3,Menswear,2,Blue,4,Dark,Max palms & checks,582701,Underwear,Underwear bottom,286,Men Underwear,26
583121007,51,Light Pink,Baby Toys/Acc,2950,Double-layered hairbands in soft jersey with a sewn-on bow.,Accessories,1019,All over pattern,1010001,G,Baby/Children,4,Baby Sizes 50-98,4,Pink,1,Dusty Light,Caramel hairband,583121,Accessories,Hair/alice band,74,Baby Essentials & Complements,44
583448002,42,Red,Baby Exclusive,6557,"Baby Exclusive. Long-sleeved top in organic cotton jersey with a press-stud on one shoulder, decorative flatlock seams at the front, twisted seams at the sides and slits at the hem.",Woven/Jersey/Knitted mix Baby,1006,Stripe,1010017,G,Baby/Children,4,Baby Sizes 50-98,18,Red,7,Medium,HESTER blouse,583448,Garment Upper body,Blouse,258,Baby Essentials & Complements,44
583728001,41,Light Red,Jersey,2032,Fitted top in soft jersey with short sleeves and gathers in the sides for best fit over the tummy.,Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,18,Red,5,Bright,Active Rush Tee,583728,Garment Upper body,Top,254,Mama,8
583918001,73,Dark Blue,Kids Boy Shoes,4211,"Mesh trainers with imitation leather details, a hook and loop tab at the top, elasticated lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles.",Shoes,1020,Solid,1010016,J,Baby/Children,4,"Children Accessories, Swimwear",2,Blue,4,Dark,Elton mesh low SB,583918,Shoes,Sneakers,94,Kids & Baby Shoes,42
584158001,9,Black,Casual Lingerie,1334,"Soft, non-wired bras in microfibre with a lace racer back. Lightly padded cups that give the bust a natural shape and light support, narrow adjustable shoulder straps and side support. No fasteners.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,5,Black,4,Dark,Rae Wireless 2pk (Molly),584158,Underwear,Bra,306,Womens Lingerie,61
584298037,73,Dark Blue,Shirt,5777,"Shirt in organic Oxford cotton with a button-down collar, classic front, open chest pocket and yoke with a hanger at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette.",Shirts,1011,Solid,1010016,F,Menswear,3,Menswear,2,Blue,4,Dark,OLIVER OXFORD SHIRT,584298,Garment Upper body,Shirt,259,Contemporary Smart,20
584579001,10,White,Expressive Lingerie,1338,"Balconette bra in lace with underwired, lightly padded cups that lift and shape the bust. Narrow adjustable shoulder straps and a hook-and-eye fastening at the back.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,9,White,3,Light,Saturn balconettes,584579,Underwear,Bra,306,Womens Lingerie,61
584633003,40,Other Red,Swimwear,4242,"Fully lined shaping swimsuit for a sculpting effect on the tummy, back and seat. Triangular cups with removable inserts and wide straps that tie at the back of the neck. Lined gusset.",Swimwear,1018,All over pattern,1010001,B,Ladieswear,1,Lingeries/Tights,18,Red,5,Bright,Elvissa shape swimsuit BIG,584633,Swimwear,Swimsuit,57,"Womens Swimwear, beachwear",60
584916001,6,Light Grey,Woven,7510,"Trousers in stretch cotton twill with elastication and a concealed drawstring at the waist, zip fly and a concealed hook-and-eye fastener. Side pockets, welt back pockets with a button, a slightly lower crotch and tapered legs with sewn-in creases.",Shirts,1011,Solid,1010016,F,Menswear,3,Menswear,12,Grey,1,Dusty Light,HARVEST trousers,584916,Garment Lower body,Trousers,272,Men Edition,28
585130007,17,Yellowish Brown,Swimwear,4242,Push-up triangle bikini top with frills at the front and padded cups for a larger bust and fuller cleavage. Ties at the back and back of the neck.,Swimwear,1018,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,13,Brown,4,Dark,Hubba Bubba push triangle,585130,Swimwear,Bikini top,298,"Womens Swimwear, beachwear",60
585342006,9,Black,Expressive Lingerie,1338,"Hipster briefs in lace with a high waist, lined gusset, wide sides and cutaway coverage at the back.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,5,Black,4,Dark,50 cent high waist bottoms,585342,Underwear,Underwear bottom,286,Womens Lingerie,61
585622001,51,Light Pink,Baby Shoes,6561,Ballet pumps in matt imitation leather with a flower appliqué on the front and a strap with a hook and loop fastener over the foot. Imitation leather linings and insoles and rubber soles.,Shoes,1020,Solid,1010016,G,Baby/Children,4,Baby Sizes 50-98,4,Pink,1,Dusty Light,Louise ballerina,585622,Shoes,Ballerinas,86,Kids & Baby Shoes,42
585861005,9,Black,Shoes / Boots inactive from s5,3630,"Loafers in velour with textile linings, quilted satin insoles and fluted soles.",Shoes,1020,Embroidery,1010007,F,Menswear,3,Menswear,5,Black,4,Dark,Paco loafer,585861,Shoes,Other shoe,89,Men Shoes,27
586219001,71,Light Blue,Trouser,5683,"5-pocket jeans in washed stretch denim with hard-worn details, a regular waist, button fly and skinny legs.",Trousers,1009,Denim,1010023,F,Menswear,3,Menswear,2,Blue,3,Light,Psyloche denim,586219,Garment Lower body,Trousers,272,Contemporary Street,55
586447002,91,Light Green,Tops Woven,1543,"V-neck satin cami top with narrow, adjustable shoulder straps and lace details.",Blouses,1010,Solid,1010016,D,Divided,2,Divided,19,Green,1,Dusty Light,Jolien strap tank,586447,Garment Upper body,Vest top,253,Divided Collection,53
586679001,9,Black,Nursing,2035,Nursing top in lace with narrow adjustable shoulder straps. Soft integral top with a functional fastening for easier nursing access and an elasticated hem. Jersey lining.,Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Alva Fancy Lace,586679,Garment Upper body,Vest top,253,Mama,8
586955032,14,Dark Beige,Flats,3527,Ballet pumps in imitation suede with a bow at the front and grosgrain trim around the edge. Satin linings and insoles and thermoplastic rubber (TPR) soles.,Shoes,1020,Solid,1010016,C,Ladieswear,1,Ladies Accessories,13,Brown,2,Medium Dusty,Holly ballerina,586955,Shoes,Ballerinas,86,Womens Shoes,64
587137008,43,Dark Red,Expressive Lingerie,1338,"Body in lace and mesh with narrow, adjustable shoulder straps that cross at the back, cups lined with mesh in a contrasting colour and an elasticated seam under the bust. Lined cups with press-studs.","Under-, Nightwear",1017,Contrast,1010020,B,Ladieswear,1,Lingeries/Tights,18,Red,4,Dark,Lumiere Soft Body,587137,Underwear,Underwear body,283,Womens Lingerie,61
587512001,42,Red,Jewellery,4344,Metal earrings with a plastic rose at the top and three fabric tassels underneath. Length 10 cm.,Accessories,1019,Solid,1010016,C,Ladieswear,1,Ladies Accessories,18,Red,7,Medium,Flirty Chantella earrings,587512,Accessories,Earring,70,Womens Small accessories,66
587832011,7,Grey,Kids Girl Jersey Basic,7920,"Long-sleeved tops in soft cotton jersey with a round neck and rounded, slightly longer back. One top has an all-over print.",Jersey Basic,1002,Stripe,1010017,H,Baby/Children,4,Children Sizes 92-140,12,Grey,1,Dusty Light,FRIDA 2p,587832,Garment Upper body,T-shirt,255,Girls Underwear & Basics,79
588245003,73,Dark Blue,Outwear,1929,"Gently fitted jacket in a textured weave with a concealed hook-and-eye fastening at the front, welt front pockets and sleeves with gathered seams. Lined.",Outdoor,1007,Other structure,1010026,A,Ladieswear,1,Ladieswear,2,Blue,4,Dark,MC Dayzy blazer,588245,Garment Upper body,Jacket,262,H&M+,2
588490002,73,Dark Blue,Baby Exclusive,6557,Fisherman’s hat in cotton with ties (size 0-9M without ties). Lined.,Woven/Jersey/Knitted mix Baby,1006,Solid,1010016,G,Baby/Children,4,Baby Sizes 50-98,2,Blue,2,Medium Dusty,MIKONOS bucket hat,588490,Accessories,Hat/beanie,75,Baby Essentials & Complements,44
588681001,9,Black,Jersey,1919,"Top in soft, stretch jersey with short, pleated, cuffed puff sleeves.",Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,MC Charlie top,588681,Garment Upper body,Top,254,H&M+,2
589017003,10,White,Functional Lingerie,3710,"Super push-up bra in microfibre with underwired, moulded, thickly padded cups to maximise the bust and create a fuller cleavage. Detachable, adjustable shoulder straps and silicon trim at the back to hold the bra in place. Wide fastening at the back with hooks and eyes.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,9,White,3,Light,Stefania straples superpush,589017,Underwear,Bra,306,Womens Lingerie,61
589328001,3,Silver,Small Accessories,3946,Metal hair grips decorated with small metal spiders and faceted stones. Length 5 cm.,Accessories,1019,Application/3D,1010002,D,Divided,2,Divided,15,Metal,3,Light,Halloween Spider Bobby Pins,589328,Accessories,Hair clip,72,Divided Accessories,52
589520005,82,Turquoise,Kids Boy UW/NW,4215,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front.","Under-, Nightwear",1017,Solid,1010016,H,Baby/Children,4,Children Sizes 92-140,7,Turquoise,5,Bright,Niko 5-p boxer SB,589520,Underwear,Underwear bottom,286,Boys Underwear & Basics,72
589599002,10,White,Swimwear,4242,"Lined balconette bikini top with underwired, lightly padded cups, draping at the front, detachable, adjustable shoulder straps and an adjustable metal fastener. Side support and a silicone trim.",Swimwear,1018,Stripe,1010017,B,Ladieswear,1,Lingeries/Tights,9,White,3,Light,Shake it in Balconette_,589599,Swimwear,Bikini top,298,"Womens Swimwear, beachwear",60
589783001,60,Other Purple,Swimwear,4242,Fully lined bikini top with frills. Non fasteners.,Swimwear,1018,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,6,Lilac Purple,5,Bright,Ruffle top,589783,Swimwear,Bikini top,298,"Womens Swimwear, beachwear",60
589900001,52,Pink,Jersey fancy,1636,"Oversized top in cotton sweatshirt fabric with sewn-on ribbon embroidery at the front, a ribbed neckline and raw edges at the cuffs and hem.",Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,4,Pink,7,Medium,CSP Brooklyn,589900,Garment Upper body,Sweater,252,Womens Everyday Collection,15
590196003,73,Dark Blue,Young Girl Jersey Basic,7930,T-shirt in soft cotton jersey.,Jersey Basic,1002,Solid,1010016,I,Baby/Children,4,Children Sizes 134-170,2,Blue,4,Dark,Hanna tee,590196,Garment Upper body,T-shirt,255,Girls Underwear & Basics,79
590517002,9,Black,Functional Lingerie,3710,"Microfibre shaping bikers with a high waist, lined gusset and legs. Firm sculpting effect on the tummy, seat and thighs. Seamless.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,5,Black,4,Dark,Mini Tummy Shorty,590517,Underwear,Underwear bottom,286,Womens Lingerie,61
590928011,73,Dark Blue,Swimwear,4242,"Lined, push-up triangle bikini top with moulded, padded cups for a larger bust and fuller cleavage. Shoulder straps that join and tie at the back.",Swimwear,1018,All over pattern,1010001,B,Ladieswear,1,Lingeries/Tights,2,Blue,4,Dark,New Girl Push Top,590928,Swimwear,Bikini top,298,"Womens Swimwear, beachwear",60
591333003,12,Light Beige,Knitwear Basic,1646,"Short jumper in a soft, rib-knit cotton blend with long raglan sleeves.",Knitwear,1003,Neps,1010027,A,Ladieswear,1,Ladieswear,9,White,1,Dusty Light,Strawberry,591333,Garment Upper body,Sweater,252,Womens Everyday Basics,16
591466030,73,Dark Blue,Jersey Fancy,5828,T-shirt in slub cotton jersey with sewn-in turn-ups at the sleeves. Rounded and slightly longer at the back.,Jersey Fancy,1005,Slub,1010025,F,Menswear,3,Menswear,2,Blue,4,Dark,PRINCE ERIC BASIC TEE,591466,Garment Upper body,T-shirt,255,Contemporary Smart,20
591706001,9,Black,Skirt,1414,Calf-length skirt in a soft jacquard weave with a sheen and a zip in the side. Several flounces on one side and a wide flounce at the hem. Lined.,Skirts,1012,Jacquard,1010022,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,CS Belong,591706,Garment Lower body,Skirt,275,Womens Tailoring,11
592007001,9,Black,Boots,3529,"Imitation suede ankle boots with square toes, a zip in one side and decorative strap with a metal buckle. Satin linings, imitation leather insoles and rubber soles. Covered heels 7 cm.",Shoes,1020,Solid,1010016,C,Ladieswear,1,Ladies Accessories,5,Black,4,Dark,LIMONE,592007,Shoes,Boots,87,Womens Shoes,64
592235001,72,Blue,Kids Girl Denim,7917,"Slim-fit jeans in stretch, supersoft satin with an adjustable elasticated waist, zip fly and sparkly stone press-stud. Fake front pockets, real back pockets and narrow hems.",Trousers Denim,1016,Solid,1010016,H,Baby/Children,4,Children Sizes 92-140,2,Blue,2,Medium Dusty,SKINNY SATEEN 79,592235,Garment Lower body,Trousers,272,Kids Girl,76
592709002,9,Black,Skirt,1422,Short skirt in a textured weave with pile details. Zip in one side. Unlined.,Skirts,1012,Check,1010004,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,CSP W Edel,592709,Garment Lower body,Skirt,275,Womens Everyday Collection,15
592947009,71,Light Blue,Kids Girl Denim,7917,"Leggings in washed superstretch, flexible denim for maximum mobility with hard-worn details with patches on the inside. Elasticated waist, fake front pockets, real back pockets and raw-edge, cut-off hems.",Trousers Denim,1016,Denim,1010023,H,Baby/Children,4,Children Sizes 92-140,2,Blue,1,Dusty Light,LEGGINGS NICKI TRASH 79,592947,Garment Lower body,Trousers,272,Kids Girl,76
593184012,21,Light Yellow,Jersey/Knitwear Premium,1612,"Short-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, sleeves and hem.",Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,8,Yellow,1,Dusty Light,Cocos (1),593184,Garment Upper body,Sweater,252,Womens Premium,14
593448002,13,Beige,Boots,3529,"Ankle boots in imitation leather with a zip in one side. Fabric linings, imitation leather insoles and rubber soles. Covered block heels 7 cm.",Shoes,1020,Solid,1010016,C,Ladieswear,1,Ladies Accessories,11,Beige,2,Medium Dusty,LIVORNO,593448,Shoes,Boots,87,Womens Shoes,64
593829027,73,Dark Blue,Basics,5868,Straight-cut jersey T-shirt in a relaxed fit with a round neck.,Jersey Basic,1002,Melange,1010010,F,Menswear,3,Menswear,2,Blue,5,Bright,Ronny R-Neck (1),593829,Garment Upper body,T-shirt,255,Men Underwear,26
594177002,51,Light Pink,Baby basics,6515,CONSCIOUS Joggers in soft organic cotton sweatshirt fabric with an elasticated drawstring waist and ribbed hems.,Jersey Basic,1002,Solid,1010016,G,Baby/Children,4,Baby Sizes 50-98,4,Pink,1,Dusty Light,2P SWEATPANTS,594177,Garment Lower body,Trousers,272,Baby Essentials & Complements,44
594387003,40,Other Red,Kids Girl Dresses,7613,Sleeveless blouse in crinkled viscose with an opening and button at the back of the neck and frills at the sides. Lace-trimmed gathered seam at the top and an asymmetric hem.,Dresses/Skirts girls,1014,Solid,1010016,H,Baby/Children,4,Children Sizes 92-140,18,Red,5,Bright,ES Cherrie top,594387,Garment Upper body,Blouse,258,Kids Girl,76
